codigo_barras,descricao,unidade,valor
7898004871329,MASSA GAITERO ESPAGUETTI C/ OVOS 500G, UN ,2.15
7896412801143,MASSA GRAVATA ORQUIDEA 500G          , UN ,4.69
7896324215106,MASSA MOSMANN PARAFUSSO C/ VEGETAIS 5, UN ,5.49
7896412800566,MASSA ORQUIDEA CABELO DE ANJO C/OVOS , UN ,4.69
7896412800757,MASSA ORQUIDEA CONCHA C/ OVOS 500G   , UN ,2.59
7896412800139,MASSA ORQUIDEA PARAFUSO C/ VEGETAIS 5, UN ,2.79
7896412800108,MASSA ORQUIDEA PARAFUSO COM OVOS 500G, UN ,3.49
7896412802409,MASSA ORQUIDEA PARAFUSO INTEGRAL 500G, UN ,3.89
7896412800122,MASSA ORQUIDEA PENNE C/OVOS 500G     , UN ,3.49
7896412800795,MASSA ORQUIDEA TORTIGLIONE 500G      , UN ,2.89
7897518600203,MASSA PARAFUSO BORTOLINI 500G        , UN ,2.09
7896007410439,MASSA PARAFUSO CORRIERI 500G         , UN ,2.29
7896322801110,MASSA PARAFUSO D ITALIA 500G         , UN ,2.59
7890300113752,MASSA PARAFUSO FRITZ E FRIDA 500G    , UN ,2.99
7896324203141,MASSA PARAFUSO INTEGRAL MOSMANN 500G , UN ,4.99
7896324203059,MASSA PARAFUSO MOSMAMM 500G          , UN ,3.49
7896324205251,MASSA PARAFUSO MOSMANN 500G          , UN ,3.99
7896007410224,MASSA PARAFUSO VEGETAIS CORRIERI 500G, UN ,3.69
7898004874870,MASSA PENNE COM OVOS GAITEIRO 500G   , UN ,1.99
7896007410422,MASSA PENNE CORRIERI 500G            , UN ,2.39
7896007410545,MASSA TALHARIM CORRIERI 500G         , UN ,3.19
7896412800115,MASSSA TALHARIN COM OVOS ORQUIDEA    , UN ,4.69
7898130610182,MEL 500G                             , UN ,9.99
7891021001885,MELITTA 102.                         , UN ,2.99
7891021008501,MELITTA SOLUVEL 50G                  , UN ,3.49
7898328440126,MERENGUE CASEIRO SUSS HAUS 100G      , UN ,2.35
7898328440645,MERENGUE SABOR LIMAO 100G            , UN ,2.35
7897207900300,MERENGUE SABOR MORANGO               , UN ,3.49
7898122770382,MICANGAS COLORIDAS                   , UN ,3.35
7898905153036,MILHO E ERVILHA GOIAS VERDE 200G     , UN ,2.79
7896102583021,MILHO EM VIDRO QUERO                 , UN ,3.49
7898905153258,MILHO GOIAS VERDE                    , UN ,1.99
7896387000183,MILHO V. JUSSARA 200G                , UN ,2.49
7897517209025,MILHO VERDE FUGINI SACHE 300G        , UN ,2.49
7891032013259,MILHO VERDE OLE 300G                 , UN ,3.39
7896292300507,MILHO VERDE PRELECTA 300G            , UN ,2.49
7896102501155,MILHO VERDE QUERO 200G               , UN ,2.29
7896011103839,MINI CRACKER ORIGINAL                , UN ,5.59
78928992,MINI MINTY DOCILE 14G                , UN ,1.5
7896011104300,MINI TORTA PARATI CHOC. BAUNILHA 80G , UN ,1.99
7896011104751,MINI TORTA PARATI CHOC. MORANGO 80G  , UN ,1.99
7896011104744,MINI TORTA PARATI FRUTADA 80G        , UN ,1.99
7896327511342,MISTURA BOLA APTI LARANJA            , UN ,3.5
7896005271612,MISTURA BOLO BOA SORTE FESTA 400G    , UN ,2.69
7896005271629,MISTURA BOLO BOA SORTE FUBA 400G     , UN ,2.69
7896032501799,MISTURA BOLO DA BARRA MILHO 400G     , UN ,3.29
7896005272060,MISTURA BOLO DONA BENTA FESTA 450G   , UN ,3.15
7890300155837,MISTURA BOLO FRITZ E FRIDA COCO 400G , UN ,2.99
7890300155806,MISTURA BOLO FRITZ E FRIDA LARANJA 40, UN ,2.99
7896412801013,MISTURA BOLO ORQUIDEA  AIPIM 400G    , UN ,2.65
7896412801006,MISTURA BOLO ORQUIDEA ABACAXI 400G   , UN ,3.49
7896412800993,MISTURA BOLO ORQUIDEA BANANA INTEGRAL, UN ,2.65
7896412801358,MISTURA BOLO ORQUIDEA BROWNIE 400G   , UN ,3.19
7896412820052,MISTURA BOLO ORQUIDEA CHOCOLATE 400G , UN ,3.49
7896412800597,MISTURA BOLO ORQUIDEA CUCA 400G      , UN ,2.79
7896412800580,MISTURA BOLO ORQUIDEA DE CENOURA 400G, UN ,3.49
7896412820045,MISTURA BOLO ORQUIDEA LARANJA 400G   , UN ,3.49
7896412820090,MISTURA BOLO ORQUIDEA LIMAO 400G     , UN ,2.65
7896412800986,MISTURA BOLO ORQUIDEA MACA INTEGRAL 4, UN ,2.65
7896412820076,MISTURA BOLO ORQUIDEA MILHO CREMOSO 4, UN ,3.49
7890300155820,MISTURA BOLOFRITZ E FRIDA CHOCOLATE 4, UN ,2.99
7896434920778,MISTURA LACTEA CONDENSADA TRIANGULO  , UN ,3.59
7896327511335,MISTURA PARA BOLO APTI BAUNILHA      , UN ,3.5
7896327511502,MISTURA PARA BOLO APTI CENOURA       , UN ,3.5
7896327511984,MISTURA PARA BOLO APTI CHOCOLATE     , UN ,3.5
7896327511298,MISTURA PARA BOLO APTI CHOCOLATE 400G, UN ,2.59
7896327510772,MISTURA PARA BOLO APTI LIMAO         , UN ,3.49
7896032500327,MISTURA PARA BOLO BAUNILHA DA BARRA 4, UN ,3.29
7890300155813,MISTURA PARA BOLO BAUNILHA FRITZ E FR, UN ,2.99
7896683409192,MISTURA PARA BOLO FESTA BAUNILHA 400G, UN ,2.39
7896327511991,MISTURA PARA BOLO MILHO APTI 400G    , UN ,2.79
7896005802892,MISTURA PARA CAPPUCCINO CHOCOLATE 3 C, UN ,8.99
7896327500124,MISTURA PARA SORVETE CHOCOLATE 120G A, UN ,3.1
7896327500155,MISTURA PARA SORVETE LEITE COMDEMSADO, UN ,3.1
7896327500148,MISTURA PARA SORVETE SABOR CREME 120G, UN ,3.1
7896327500131,MISTURA PARA SORVETE SABOR MORAGO 120, UN ,3.1
7898004872838,MOLHO DE  ALHO GAITERO               , UN ,2.69
7898194320225,MOLHO DE ALHO DALCIN                 , UN ,2.29
7898936529268,MOLHO DE ALHO SADORO 150ML           , UN ,2.99
7896102509144,MOLHO DE MOSTARDA QUERO 190G         , UN ,2.89
7898004872890,MOLHO DE PIMENTA GAITERO 150ML       , UN ,2.69
7898905153630,MOLHO DE TOMATE BONARE 340G          , UN ,1.79
7897517206086,MOLHO DE TOMATE FUGINI 340G          , UN ,2.99
7896102507997,MOLHO DE TOMATE LIGHT QUERO 340G     , UN ,2.99
7896102507171,MOLHO DE TOMATE MAMJERICAO QUERO 340G, UN ,2.99
7896036095881,MOLHO DE TOMATE MANJERICAO 340G      , UN ,1.79
7896102504088,MOLHO DE TOMATE NAPOLITANO QUERO     , UN ,2.99
7896036095904,MOLHO DE TOMATE POMAROLA TRADICIONAL , UN ,3.99
7896102502299,MOLHO DE TOMATE QUERO BOLONHESA 340G , UN ,2.99
7896102502671,MOLHO DE TOMATE QUERO MARGUERITA UN  , UN ,1.69
7896102502688,MOLHO DE TOMATE QUERO PARMEGIANA 340G, UN ,2.99
7896102509410,MOLHO DE TOMATE QUERO TRADICIONAL 340, UN ,1.99
7896292304222,MOLHO DE TOMATE SABORE PIZZA  340G   , UN ,1.79
7898902299263,MOLHO DE TOMATE STELLA DOURO  340G   , UN ,1.25
7896036095058,MOLHO DE TOMATE TARANTELLA 140G      , UN ,1.49
7896036095003,MOLHO DE TOMATE TARANTELLA 340G      , UN ,2.99
7896036094921,MOLHO DE TOMATE TARANTELLA 350G      , UN ,2.85
7896036096529,MOLHO DE TOMATE TARANTELLA ERVAS FINA, UN ,1.79
7896036095898,MOLHO DE TOMATE TARANTELLA PIZZA     , UN ,1.79
7898936529275,MOLHO INGLES 150ML                   , UN ,2.39
7898194320447,MOLHO INGLES DALCIN                  , UN ,2.39
7896387020068,MOLHO JUREMA TRDICIONAL JUREMA 340G  , UN ,1.55
7896102513202,MOLHO MARINARA QUERO 340G            , UN ,2.99
7896102507188,MOLHO QUERO PIZZA SACHE 340 GR       , UN ,2.99
7896102502626,MOLHO REFOGADO QUERO 320G            , UN ,2.29
7896102509007,MOLHO SHOYU QUERO 150ML              , UN ,3.9
7896485406559,MOSTARDA MIRIAN 190G                 , UN ,2.3
7896041172706,MOSTARDA ODERICH TRADICIONAL 190G    , UN ,3.49
7891000035610,MUCILON AVEIA E ARROZ                , UN ,8.49
7891000012109,MUCILON NESTLE ARROZ 230G            , UN ,7.99
7891000012123,MUCILON NESTLE MILHO 230G            , UN ,8.49
7891000035634,MUCILON NESTLE MULTI CEREAIS 230G    , UN ,8.49
7891025102090,MULNUTRI DANONE PRONUTRAVIT+ 180G    , UN ,6.29
7898934100148,MUMUZINHO                            , UN ,0.5
7891000304808,NESCAFE TRADICAO 200G                , UN ,14.99
7891000010860,NESCAFE TRADICAO SACHE 50G           , UN ,3.99
7891000061190,"NESCAU 2,0 200GR                     ", UN ,5.29
7891000053508,NESCAU 2.0 400G                      , UN ,7.99
7891079008010,NISSIN CUP CARNES 69G                , UN ,3.99
7891079012048,NISSIN CUP COSTELA C/CHURRASCO 70G   , UN ,3.99
7891079008034,NISSIN CUP GALINHA CAIPIRA           , UN ,3.99
7898936528209,NOZ MOSCADA GRAO 15G                 , UN ,2.99
7898936528421,NOZ MOSCADA MOIDA 22G SADORO         , UN ,2.99
7898122771242,NOZ MOSCADA MOIDA NATUERVAS 15G      , UN ,1.69
7898122770832,NOZ MOSCADA NATUERVAS 2UN            , UN ,1.69
7898475530381,NOZ MOSCADA SEMENTE 10G              , UN ,2.99
7898024395232,NUTELLA FERRERO 140G                 , UN ,9.99
7898247780075,OLEO DE SOJA CONCORDIA  900ML        , UN ,3.79
7896018900035,OLEO DE SOJA LEVE 900ML              , UN ,3.99
7896036090244,OLEO DE SOJA LIZA                    , UN ,3.99
7891107101621,OLEO DE SOJA SOYA PET 900ML          , UN ,3.99
7898416833670,OLEO SECAMTE ELIAMA 9ML              , UN ,2.99
7896732600020,OLINA 60ML                           , UN ,13.29
7892840142124,OPA AMENDOIN SEM PELE 40G            , UN ,1.6
7890300107713,OREGANO FRITZ E FRIDA 50G            , UN ,2.99
7898122770849,OREGANO NATUERVAS 15G                , UN ,1.69
7898940628094,OREGANO PICK 30G                     , UN ,1.89
7898936528018,OREGANO SADORO 40G                   , UN ,2.99
7898475530220,OREGANO SINOSTEMP 15G                , UN ,1.49
7896412820069,ORQUIDEA BOLO DE BAUNILHA            , UN ,3.49
7896011150130,OVO DE CHOCOLATE BRAMCO PARATI 180G  , UN ,12.99
7622300834425,OVOS DE CHOCOLATE CROCATES 90G       , UN ,4.79
7898004873187,OVOS DE CODORNA EM CONSERVA GAITEIRO5, UN ,9.9
7898940628254,OVOS DE CODORNA PICK                 , UN ,7.2
7897115106306,PACOQUINHA AMENDUPA 16G              , UN ,0.5
7890300000526,PAINCO FRILY BIRDS 500GR             , UN ,1.89
7898004870902,PAINCO GAITEIRO 500G                 , UN ,3.99
7898918339151,PALITO DE DENTE BILLA 100UN          , UN ,0.55
7896279200103,PALITO DE FOSFORO GABOARDI C/10CX    , UN ,3.99
7896384518254,PALITO DENTAL GABOARDI 100UN         , UN ,1
7898339690220,PANETONE CECILIA 450G                , UN ,3.99
7896011125305,PANETONE PARATI 500 G                , UN ,12.8
7896011125640,PANETONE PARATI CHOCOLATE 450G       , UN ,12.8
7898546000966,PANO MULTIUSO VA BENE C/5UN          , UN ,3.99
7898546000959,PANO MULTIUSO VABANE C/5UN VERDE     , UN ,3.99
7898546000942,PANOS MULTIUSO VA BENE 5UNIDADES     , UN ,3.99
7898339690336,PAO CASEIRINHO CECILIA               , UN ,3.99
7898339690091,PAO DE CENTEIO CECILIA               , UN ,3.99
7898339690251,PAO DE FORMA CECILIA                 , UN ,3.29
7898948615041,PAO DE SANDUICHE FEPAM               , UN ,2.29
7898339690237,PAO MULTIGRAOS CECILIA               , UN ,4.29
7898052550191,PAO PRETO ALPES                      , UN ,3.49
7898339690077,PAO PRETO CECILIA 400G               , UN ,4.29
7898948615164,PAO RAMINHO  FEPAM                   , UN ,2.75
7897292600284,"PAPEL ALUMINIO 30CM P/4,0M           ", UN ,2.59
7896279200035,PAPEL ALUMINIO ALUMGRILL 30CM 4MT    , UN ,3.19
7898156550622,PAPEL ALUMINIO TERMICA               , UN ,2.79
7898156550851,"PAPEL ALUMINIO TERMICA 7,5M X 45CM   ", UN ,4.19
7891334199521,PAPEL ALUMINIO THEOTO 30CM 4MT       , UN ,2.39
7891334199569,PAPEL ALUMINIO THEOTO 4MT            , UN ,3.65
7898952795609,PAPEL HIGIENICO BLOOMY 60MTRS C/12ROL, UN ,5.99
7898952795708,PAPEL HIGIENICO BLOOMY 60TMS C/8ROLOS, UN ,5.99
7898952795517,PAPEL HIGIENICO BLOOMY 90MTRS C/4ROLO, UN ,3.89
7898934594138,"PAPERMINT FROZEN ZERO ACUCAR 0,60G   ", UN ,2
7898122771822,PAPRICA NATUERVAS 15G                , UN ,1.69
7898004870940,PARAFUSO GAITEIRO 500G               , UN ,2.49
7896011102597,PARATI AO LEITE                      , UN ,3.99
7896011102702,PARATI LEITE                         , UN ,4.29
7898165760234,PASTA DE ALHO BAUKER 230G            , UN ,4.8
7898940628216,PASTA DE ALHO C/ERVAS FINAS PICK     , UN ,6.99
7898940628223,PEPINO EM CONSERVA PICK 650G         , UN ,6.99
7898229750010,PEPINOS COBLENS 500G                 , UN ,3.99
7897436004152,PESSEGO EM CALDA ITALY 830G          , UN ,5.19
7896536500045,PESSEGO EM CALDA SCHRAM FATIAS 440G  , UN ,5.79
7896040900010,PESSEGOS EM CALDA BELLA COLINA       , UN ,5.99
7898004872548,PESSEGOS EM CALDA GAITEIRO METADES 82, UN ,7.49
7898477840662,PESSEGOS EM CALDA SULSERRA           , UN ,4.29
7896067200186,PILHA PANASSONIC ALCALINA PALITO C/2U, UN ,3.49
7898122772539,PIMENTA BRANCA PO NATUERVAS 15G      , UN ,1.69
7898122772256,PIMENTA CALABRESA NATUERVAS 15G      , UN ,1.69
7891095604616,PIMENTA CALABREZA FLOCOS KITANO 12 G , UN ,2
7898122770856,PIMENTA DO REINO 15G                 , UN ,1.69
7890300435854,PIMENTA DO REINO PRETA MOIDA FRITZ E , UN ,3.19
7898475530275,PIMENTA DO REINO SINOSTEMP 20G       , UN ,1.99
7898936528926,PIMENTA MALAGUETA 70G                , UN ,5.6
7898936528353,PIMENTA PRETA MOIDA 23G              , UN ,2.99
7898936528230,PIMENTA PRETA MOIDA SADORO 15G       , UN ,1.59
7898016410752,PIOLIXIMA LOCAO C/PEMTE FIMO 60ML    , UN ,6.19
7896404900038,PIPOCA BEIJA FLOR 100G               , UN ,2.99
7896904901795,PIPOCA BEIJA FLOR 50G                , UN ,0.79
7891095024513,PIPOCA DOCE COBERTURA BEIJINHO YOKI  , UN ,4.49
7891095015290,PIPOCA DOCE YOKI COBERTURA CARAMELO  , UN ,4.49
7890300000557,PIPOCA FRITZ E FRIDA 500G            , UN ,2.99
7898004870711,PIPOCA GAITEIRO 500G                 , UN ,2.99
7892300030695,PIPOCA MICRO SINHA CHOCOLATE 100G    , UN ,1.89
7890300336373,PIPOCA MICROONDAS CANELA FRITZ E FRID, UN ,1.99
7890300221341,PIPOCA MICROONDAS CHOCOLATE FRITZ E F, UN ,2.1
7896011125992,PIPOCA P/ MICROONDAS CARTOON CHOCOLAT, UN ,1.79
7896011125961,PIPOCA P/ MICROONDAS CARTOON NATURAL , UN ,1.79
7898004873637,PIPOCA P/MICRO CHOCOLATE GAITEIRO 100, UN ,1.79
7890300159910,PIPOCA P/MICROONDAS MANTEIGA FRITZ E , UN ,2.1
7890300221358,PIPOCA PARA MICROONDAS BACON FRITZ E , UN ,1.99
7892840235444,PIPOCA PARA MICROONDAS ELMA CHIPS PIZ, UN ,1.99
7890300159934,PIPOCA PARA MICROONDAS NATURAL FRITZ , UN ,2.1
7890300004302,PIPOCA PREMIUM FRITZ E FRIDA 500G    , UN ,2.59
7898384160334,PIPOCA PREMIUM MARAVILHOSA 500G      , UN ,1.99
7891095017553,PIPOCA YOKI C/ COBERTURA 160G        , UN ,4.49
7891095100125,PIPOCA YOKI P/MICROONDAS 100G        , UN ,2.99
7891095002207,PIPOCA YOKI P/MICROONDAS C/SAL 100G  , UN ,2.99
7891095006274,PIPOCA YOKI TEMPERADA                , UN ,2.99
7898934593650,PIRULITO DIP LOKO SALADA DE FRUTA 11G, UN ,1.4
7898934593599,PIRULITO VOALOKO DIVERTIDO 99G       , UN ,1.7
7896327514152,PO PARA GELATINA APTI CEREJA 35G     , UN ,0.99
7896327514169,PO PARA GELATINA APTI FRAMBOESA  35G , UN ,1.19
7896327514145,PO PARA GELATINA APTI LIMAO 35G      , UN ,1.19
7896327514114,PO PARA GELATINA APTI MORANGO 35G    , UN ,1.19
7891048050224,PO PARA GELATINA CEREJA DR.OETKER    , UN ,0.99
7891048046661,PO PARA GELATINA DIET UVA DR.OETKER 1, UN ,2.59
7897659912340,PO PARA GELATINA LIMAO SOLEY 35G     , UN ,0.99
7896005208922,PO PARA GELATINA MARACUJA SOL 35G    , UN ,0.89
7897659912111,PO PARA GELATINA MARACUJA SOLEY 35G  , UN ,0.99
7897659912104,PO PARA GELATINA PESSEGO SOLEY 35G   , UN ,0.99
7896327514121,PO PARA GELATINA SABOR UVA APTI 35G  , UN ,1.19
7897659912289,PO PARA GELATINA TUTI FRUTI SOLEYM 35, UN ,0.99
7622300172787,PO PARA GELATINA ZERO MORANGO 12G    , UN ,2.5
7896327514916,PO PARA PUDIM APTI  BAUNILHA 50G     , UN ,1.29
7896327514978,PO PARA PUDIM APTI ABACAXI 50G       , UN ,1.29
7896327514954,PO PARA PUDIM APTI LEITE CONDENSADO 5, UN ,1.29
7896327514947,PO PARA PUDIM APTI MORANGO 50G       , UN ,1.29
7896327514923,PO PARA PUDIM CARAMELO APTI 50G      , UN ,1.29
7890300407493,PO PARA PUDIM CARAMELO FRITZ E FRIDA , UN ,1.19
7896327514909,PO PARA PUDIM CHOCOLATE APTI 50G     , UN ,1.29
7890300407431,PO PARA PUDIM CHOCOLATE FRITZ E FRIDA, UN ,1.19
7896327514930,PO PARA PUDIM COCO APTI 50G          , UN ,1.29
7896327514961,PO PARA PUDIM FLORESTA NEGRA APTI    , UN ,1.29
7890300407516,PO PARA PUDIM MORANGO FRITZ E FRIDA 5, UN ,1.19
7896327514985,PO PARA PUDIM PESSEGO APTI           , UN ,1.29
7890300407455,PO PARA PUDIM SABOR BAUNILHA 50G     , UN ,1.19
7896327510161,PO PARA PUDIM TUTI FRUTI APTI 50G    , UN ,1.1
7890300158555,POLENTA PRE COZIDA FRITZ E FRIDA     , UN ,1.99
7892300022614,POLENTA SINHA 500G                   , UN ,1.39
7898004871152,POLENTINA GAITEIRO 500G              , UN ,1.59
7894321631011,POLENTINA QUAKER 500G                , UN ,3.99
7896102502947,POLPA DE TOMATE QUERO 260 G          , UN ,1.69
7898004871251,POLVILHO AZEDO GAITEIRO 500G         , UN ,6.49
7897668600016,POLVILHO AZEDO TRES COQUEIROS 1KG    , UN ,5.49
7898004871268,POLVILHO DOCE GAITEIRO 500G          , UN ,5.89
7897848502321,POMADA PARA ASSADURA MATIGLOS 45G    , UN ,5.4
7898049793389,POMADA PARA ASSADURA SUAVEBABY 45G   , UN ,5.4
7896322700031,PRATO DESCARTAVEL 15CM DIAMETRO 10UN , UN ,0.99
7898939720112,PRATO DESCARTAVEL CRISTALCOPO 10UN   , UN ,4.99
7898904062162,PRATO DESCARTAVEL DUDIGO AZUL C/10   , UN ,2.49
7896322700307,PRATO DESCARTAVEL MULTIPLAST 10UN    , UN ,1.69
7898505140429,"PRATOS DESCARTAVEIS 10UN 28,8CM      ", UN ,1.69
7898904062193,"PRATOS DESCARTAVEIS DU DIEGO 10UN 26,", UN ,5.69
7898904062186,PRATOS DESCARTAVEIS DU DIGO C/10     , UN ,3.99
7898904062179,PRATOS DESCARTAVEIS DUDIGO ROSA  C/10, UN ,2.49
7898280071093,PRENDEDORES DE ROUPA PLASTICO        , UN ,1.99
7898936528629,PROTEINA DE SOJA SADORO 220G         , UN ,3.69
7622300310127,PUDIM ZERO ACUCA ROYAL 35G           , UN ,3.49
7898920160019,QUEIJO RALADO FORMAIGRATA 50G        , UN ,2.99
7896412802539,QUEIJO RALADO PARMESAO ORQUIDEA      , UN ,3.79
7898071700140,QUEIJO RALADO QUINTA DO VALE 50G     , UN ,2.19
7896504300769,QUEIJO RALADO SANTA CLARA 50G        , UN ,3.49
7898365030014,QUEIJO RALADO TUPY 50G               , UN ,1.89
7898229750911,RABANETES EM CONSERVA COBLENS 300G   , UN ,5.49
7898904564697,RACAO BOLLY CARNE EVEGETAIS 1KG      , UN ,5.49
7898558650241,RACAO BOLLY CAT CARNES 1KG           , UN ,7.09
7898904564147,RACAO BOLLY JUNIOR FILHOTES 1KG      , UN ,6.49
7898904564369,RACAO BOLLY PEQUENO PORTE 1KG        , UN ,6.49
7898177980019,RAPADURA HAMBURGUESA 60G             , UN ,1.5
7898923064024,RAPADURA SAO FRANCISCO 50G           , UN ,1
7896005801154,REFIL DE CAFE 3 CORACOES EXTRA FORTE , UN ,2.99
7896005800683,REFIL DE CAFE 3 CORACOES TRADICIONAL , UN ,2.99
7622300505714,REFRESCO CLIGHT ABACAXI C/ HORTELA 8G, UN ,2.49
7622300505820,REFRESCO CLIGHT LIMA LIMAO 9G        , UN ,1.25
7622300506995,REFRESCO CLIGHT MARACUJA 9G          , UN ,1.49
7622300507046,REFRESCO CLIGHT MORANGO 9G           , UN ,1.49
7622300816070,REFRESCO CLIGHT TEA PESSEGO 7G       , UN ,2.49
7896490210066,REFRESCO FRISCO MORANGO PATATI PATATA, UN ,0.79
7896267101399,REFRESCO GLUP LARANJA 25G            , UN ,0.75
7896267101412,REFRESCO GLUP LIMAO 25G              , UN ,0.75
7896267101429,REFRESCO GLUP MANGA 25G              , UN ,0.75
7896267101443,REFRESCO GLUP MORANGO 25G            , UN ,0.75
7896267101481,REFRESCO GLUP UVA 30G                , UN ,0.75
7896490210028,REFRESCO MARACUJA FRISCOPATATI PATATA, UN ,0.79
7898378360627,REFRESCO SUKITOS ABACAXI 30G         , UN ,0.89
7622300390907,REFRESCO TANG ABACAXI 30G            , UN ,1.15
7622300830229,REFRESCO TANG AMO FRUTAS VERM. 30G   , UN ,1.25
7622300851156,REFRESCO TANG FRUTAS CITRICAS 30G    , UN ,1.25
7622300820770,REFRESCO TANG GUARANA 30G            , UN ,1.25
7622300391461,REFRESCO TANG LARANJA 30G            , UN ,1.25
7622300392031,REFRESCO TANG LARANJA E MAMAO 30G    , UN ,1.25
7622300391553,REFRESCO TANG LIMAO 30G              , UN ,1.15
7622300391645,REFRESCO TANG MANGA 30G              , UN ,1.25
7622300391713,REFRESCO TANG MARACUJA 30G           , UN ,1.15
7622300391737,REFRESCO TANG MELANCIA 30G           , UN ,1.15
7622300391768,REFRESCO TANG MORANGO 30G            , UN ,1.15
7622300391850,REFRESCO TANG PESSEGO 30G            , UN ,1.15
7622300830182,REFRESCO TANG SALADA DE FRUTAS 30G   , UN ,1.15
7622300391898,REFRESCO TANG TANGERINA              , UN ,1.15
7622300391942,REFRESCO TANG UVA 30G                , UN ,1.15
7894900010015,REFRIGERANTE COCA-COLA LATA C/350ML  , UN ,2.5
7894900031751,"REFRIGERANTE FANTA LARANJA 1,5LT     ", UN ,3.49
7898936529077,REGULA MAIS SADORO 220G              , UN ,2.89
78900462,RITZ                                 , UN ,6.25
7896011104959,ROLINHO MINUETO MORANGO              , UN ,2.49
7896011104157,ROLINHO MINUETO PARATI CHOCOLATE     , UN ,2.49
7896011105673,ROLINHO PARATI MINUETO CHOC. AO LEITE, UN ,2.49
7898328440706,ROSCA POLVILHO C/OREGANO 80G         , UN ,2.49
7898328440638,ROSQUINHA CROCANTE DE POLVILHO 80G   , UN ,2.49
7898328440690,ROSQUINHA DE POLVILHO SUSS HAUS CHOCO, UN ,2.49
7892840223243,RUFFLES DORITOS BACONZITOS 75G       , UN ,3
7892840245740,RUFFLES EXTREME 45G                  , UN ,2.4
7892840204815,RUFFLES ORIGINAL  100G               , UN ,5
7892840224042,RUFFLES ORIGINAL 150G                , UN ,4.4
7892840173616,RUFFLES ORIGINAL 200G                , UN ,5
7892840128111,RUFFLES ORIGINAL 50G                 , UN ,3
7896404600266,SABAO DE COCO GIRANDO SOL 200G       , UN ,1.29
7896404600341,SABAO DE GLICERINA TIPO ALCOOLICO GIR, UN ,3.5
7896404600365,SABAO EM BARRA GIRANDO SOL 400G TRADI, UN ,1.59
7891150016750,SABAO EM PO BRILHANTE BRILHO ATIVO 1K, UN ,7.99
7891150023598,SABAO EM PO BRILHANTE TOQ DE MACIEZ 1, UN ,6.99
7896404606381,SABAO NEUTRO  GLICERINADO GIRANDO SOL, UN ,1.49
7896090400041,SABONETE FRANCIS AZUL 90G            , UN ,1.49
7896090400010,SABONETE FRANCIS BRANCO 90G          , UN ,1.69
7896090403233,SABONETE FRANCIS FLOR DE IRIS        , UN ,1.49
7896090403127,SABONETE FRANCIS VERDE               , UN ,1.49
7896012101346,SABONETE SENSUS SUAVE PESSEGO 150G   , UN ,1.69
7896683402865,SABOR BRASSUK SABOR MORANGO 20G      , UN ,0.69
7898994471165,SACO DE LIXO EXTRA FORTE 150LTS C/5UN, UN ,4.99
7896418300039,SACO PARA LIXO PEGA LIXO C/10UN      , UN ,2.69
7898912231369,SACO PLASTICO HAMBURGO PLAST 5KG 50UN, UN ,3.49
7898912231352,SACOS PLASTICOS MULTIUSO 3KG         , UN ,2.99
7890300000564,SAGU DE MANDIOCA FRITZ E FRIDA 500G  , UN ,4.49
7898004870742,SAGU GAITEIRO 500G                   , UN ,4.99
7898016410196,SAL AMARGO 30G                       , UN ,1.8
7898475530046,SAL AMARGO SINOSTEMP 80G             , UN ,1.49
7898936528520,SAL AMONIACO SADORO 90G              , UN ,0.99
7896015511159,SAL DE FRUTA ENO                     , UN ,3.49
7898004873088,SAL GROSSO GAITEIRO TEMP. P/ CHURRASC, UN ,2.49
7890300127971,SAL GROSSO IODADO FRITZ E FRIDA 1KG  , UN ,2.49
7896314501189,SAL GROSSO PIRATA 1KG                , UN ,2.49
7896314501196,SAL IODADO SALAZIR 1KG               , UN ,1.75
7898936529015,SAL MARINHO NAO REFINADO 450G SADORO , UN ,1.59
7890300127957,SAL MOIDO IODADO FRITZ E FRIDA 1KG   , UN ,2.49
7898004870407,SAL MOIDO IODADO GAITEIRO            , UN ,1.99
7898940628056,SAL PARA CHURRASCO PICK              , UN ,2.49
7896314500144,SAL PIRATA TEMPERADO 1KG             , UN ,3.49
7890300352113,SAL REFINADO IODADO FRITZ E FRIDA 1KG, UN ,1.39
7898004871572,SAL TEMP. GAITEIRO P/ GALETO C/ PIMEN, UN ,2.99
7898004871565,SAL TEMP. GAITEIRO P/CHURRASCO S/ PIM, UN ,2.99
7898004871589,SAL TEMP. P/ GALETOGAITEIRO S/ PIMENT, UN ,2.99
7898936529565,SAL TEMPERADO COMPLETO 400G          , UN ,1.39
7898936529534,SAL TEMPERADO P/AVES SADORO400G      , UN ,1.99
7898936529541,SAL TEMPERADO PARA CHURRASCO SADORO 8, UN ,2.19
7898940628278,SAL TEMPERADO PARA GALETO PICK  500G , UN ,1.59
7898475530039,SALAMONIACO SINOSTEMP 80G            , UN ,1.49
7897115103084,SALGADIMHO AMEMDUPA  BACOM 50G       , UN ,1.2
7896222210012,SALGADIMHO BILUZITOS SABOR BACOM     , UN ,0.8
7896222210166,SALGADIMHO BILUZITOS SABOR CHURRASCO , UN ,0.8
7896222210050,SALGADIMHO BILUZITOS SABOR PIZZA 51G , UN ,0.8
7892840120214,SALGADINHO BACONZITOS 55G            , UN ,3.5
78928040234348,SALGADINHO CEBOLITOS 60G             , UN ,2.1
